company,title,location,link,job_posted,description,category,source
RANDSTAD PROFESSIONALS US L P,scientist - analytical i,"chesterfield, missouri",https://www.randstad.com/jobs/united-states/scientist-analytical-i_chesterfield_18414741/,2020-05-19 00:00:00,"job summary:As the world's largest staffing and recruitment agency in the world, we can commit to find you the perfect role that gives you the opportunity to learn and grow in the life sciences arena. Utilizing a recruiter for your job search gives you access to a large network of top employers as well as detailed information about hundreds of positions. With therapeutic areas that include Oncology, Vaccines, and Rare Diseases, our partner aims to make treatments streamlined, easily accessible, and globally produced. If you share their goal of approaching healthcare in a novel way, look no further - apply for your dream job now! location: Chesterfield, Missourijob type: Contractsalary: $21.81 - 25.67 per hourwork hours: 9 to 5education: Bachelors responsibilities:Job ResponsibilitiesResponsible for general laboratory and operational support. Including providing logistical support for samples and compounds management, ordering supplies and carrying out general bench work activities.Detailed and accurate electronic documentation, including data entry and review of records in validated systemsExecuting vaccine test methods and procedures, particularly nephelometry, in a GMP environmentRoutine lab duties (reagent preparation, consumable stocking, shipping)Interact effectively with multi-disciplinary project teamsThe scientist filling this position will work within a highly-matrixed team setting with focus on vaccines and polyclonal antibodies. The contractor will work in a cGMP testing environment performing sample testing and method qualification. qualifications:Education & QualificationsBachelors degree with at least 1+ yr full-time hands on work exp. (ideally 1-3 yrs exp) will consider Associate's with 3+ yrs exp.Preferred education is a bachelor's degree with 1-3 years of experience in lab techniques (nephelometry or ELISA).Experience with good pipetting practices, aseptic technique, concentration calculations and solution preparation.Intermediate proficiency in Microsoft Office (Excel, Word, and Outlook) is required.Desirable work skills: GMP, familiarity with nephelometry. experience with LIMS.Must be able to understand and follow standard operating procedures. Aseptic technique Yes 1 - 2 Years Following SOPs Yes 1 - 2 Years Microsoft Excel Yes 1 - 2 Years Microsoft Outlook Yes 1 - 2 Years Microsoft Word Yes 1 - 2 Years Pipetting Yes 1 - 2 Years Solution preparation Yes 1 - 2 Years Good Manufacturing Practices (GMP) No 1 - 2 Years Laboratory Information Management System (LIMS) No Nephelometry No 1 - 2 Years skills: SOP, MS-WORD, MS-EXCEL, Laboratory Information Management Systems (LIMS), GMP (Good Manufacturing Practice)Equal Opportunity Employer: Race, Color, Religion, Sex, Sexual Orientation, Gender Identity, National Origin, Age, Genetic Information, Disability, Protected Veteran Status, or any other legally protected group status.",Biotechnology & Pharmaceutical,Randstad
RANDSTAD PROFESSIONALS US L P,quality assurance inspector i,"carlisle, pennsylvania",https://www.randstad.com/jobs/united-states/quality-assurance-inspector-i_carlisle_18396085/,2020-05-27 00:00:00,"job summary:As the world's largest staffing and recruitment agency in the world, we can commit to find you the perfect role that gives you the opportunity to learn and grow in the life sciences arena. Utilizing a recruiter for your job search gives you access to a large network of top employers as well as detailed information about hundreds of positions. With therapeutic areas that include Oncology, Vaccines, and Rare Diseases, our partner aims to make treatments streamlined, easily accessible, and globally produced. If you share their goal of approaching healthcare in a novel way, look no further - apply for your dream job now! location: Carlisle, Pennsylvaniajob type: Contractsalary: $14.35 - 16.89 per hourwork hours: 9 to 5education: High School responsibilities:Job ResponsibilitiesResponsible for monitoring production areas to ensure quality and compliance with all SOPs, cGMP, company policies as well as FDA and other government and safety regulations by performing the following duties.Perform line clearance, inspections, and physical testing. Identify, investigate, and prepare reports on quality issues. Interpret generated data and communicate results to Quality management.Maintain effective communication and partnership with Operations department.Adapt to changes in the work environment and must be able to change shifts as needed qualifications:Education & QualificationsHigh school diploma at minimum with 4 years cGMP experience.Prefer 2 year technical or scientific degree with 2 years of experience, or 4 year degree with no experience.Essential SkillsFour years related QA experience in a manufacturing environment.Strong understanding of cGMP concepts and requirements.Must be able to read, write, speak, and understand fluent English.Basic fundamental understanding of mathematics.Intermediate knowledge of MS Office.Able to demonstrate accuracy and thoroughness while completing work in a timely manner.Follows instructions, policies, and procedures.Non-Essential SkillsAble to speak effectively before small to moderate sized groups. Physical DemandsWhile performing the duties of this job, the employee is regularly required to stand; work, climb stairs and use hands to finger, handle, or feel.The employee is occasionally required to reach with hands and arms.The employee must regularly lift and/or move up to 50 pounds.The employee is regularly exposed to moving mechanical parts or airborne particles.The noise level in the work environment is usually moderate to loud.These physical demands are representative of the physical requirements necessary for an employee to successfully perform the essential functions of this job.Years of Experience 0-3. skills: SOP, Quality Assurance, GMP (Good Manufacturing Practice)Equal Opportunity Employer: Race, Color, Religion, Sex, Sexual Orientation, Gender Identity, National Origin, Age, Genetic Information, Disability, Protected Veteran Status, or any other legally protected group status.",Biotechnology & Pharmaceutical,Randstad
RANDSTAD PROFESSIONALS US L P,serious game programmer,"raleigh, north carolina",https://www.randstad.com/jobs/united-states/serious-game-programmer_raleigh_18390154/,2020-05-29 00:00:00,"job summary:We're looking for dedicated, hard-working programmers with a passion for using game technology to develop state-of-the-art training applications.Our games are award-winning, reflecting the creativity, dedication, and vision of every member of our studio. You can be part of our team!Why Work For Us?The opportunity to make a real impact. Virtual Heroes has been making quality serious games for fifteen years. Everyone who works here is important, from new faces to those who have worked here since the beginning. Your contribution matters- you won't be just a number! Flexible, reasonable hours. We encourage all employees to have a good work/life balance. We do not believe in burning you out! We invest in our people and want you to be happy with us for the long-haul.Competitive salaries and outstanding benefits. We provide generous retirement contributions; medical, dental, and vision coverage; company-paid life and long-term disability insurance; and annual performance bonuses. location: Raleigh, North Carolinajob type: Permanentwork hours: 9am to 5pmeducation: Bachelors responsibilities:As a Staff Serious Games Programmer you will be a key member of a team that is solving real-world problems for customers in the military, medical, education, and space industries. Ideal candidates will have broad programming experience on one or more published/deployed projects. You must be able to serve multiple projects simultaneously with agility, poise, and focus. qualifications:SG Programmer Requirements:Candidates selected may be subject to a government security investigation and must meet eligibility requirements for access to classified information.BS (or higher) in Computer Science, Game Development, or a similar discipline, plus at least 5 years of related work experience. Equivalent professional experience (at least 10 years) will be considered for talented candidates without a degree.At least 2 years of professional experience with Unreal Engine 4 programming and blueprints.Experience as a project lead on at least two projectsC++ experience and demonstrated knowledge of good software engineering practices.QualificationsEducationRequiredBachelors or better in Computer Science or related field.ExperienceRequired5-7 years: Relevant Work ExperienceAdditional Requirements:Following a successful phone interview, candidates will be required to take a code exam to demonstrate a variety of development proficiencies. skills:  Preference to applicants with one or more of the following:Experience developing multiplayer game/training applications.Experience with UE4 BlueprintsExperience with art pipeline supportExperience with mobile platform development (iOS, Android).Experience with databases (MySQL, sqlite, spatialite)Experience performing UE4 technical support and training.Experience with VR developmentExperience with tools development and infrastructure maintenance.Experience with xAPI LMS integrationEqual Opportunity Employer: Race, Color, Religion, Sex, Sexual Orientation, Gender Identity, National Origin, Age, Genetic Information, Disability, Protected Veteran Status, or any other legally protected group status.",Information Technology,Randstad
RANDSTAD PROFESSIONALS US L P,1st shift manufacturing tech (biotech),"north billerica, massachusetts",https://www.randstad.com/jobs/united-states/1st-shift-manufacturing-tech-biotech_north-billerica_18425487/,2020-05-15 00:00:00,"The objective of this position is to perform operations within the Finishing Operations Team to support the manufacture of radioactive products in a timely and compliant manner based on business needs.  Incumbent ensures that the integrity and quality of the products produced comply with the associated operating procedures to meet all cGMP, regulatory, and safety requirements. This position may require mandatory overtime, as needed, supporting finishing operations on holidays, weekends, and/or late and early production shifts.Responsibilities:Demonstrates the competency of all major duties and responsibilities of a Finishing Operations Tech I.Plans and adjusts own schedule to meet changing priorities on a daily basis.  Coordinates multiple tasks daily and weekly. Checks and reviews data for accuracy and completeness independently.Interacts with group members to coordinate functions and maximize efficiency.Resolves routine manufacturing problems independently or by utilizing the appropriate technical group resource and problem solving techniques.Utilizes knowledge, experience, and group resources to make decisions regarding routine issues.Communicates effectively with vendors.Reads operation manuals and contributes to writing of SOP's.Contributes to preparation and completion of deviation reports.Communicates effectively in situations involving pressure.Working hours: 7:00 AM - 3:30 PMSkills:--Demonstrates the ability to apply knowledge of the cGMP Regulations to routine situations.--Applies theoretical knowledge from the site handbook of radiation protection to routine workplace situations.--Demonstrates knowledge and fundamental understanding of operating computer-controlled production equipment.--Performs numerous tasks ranging from basic to complex functions.--Demonstrates knowledge of applicable software.--Performs inventory transactions and troubleshoots discrepancies.--Recommends process/quality improvements.  Offers innovative solutions to manufacturing problems.  Takes an active role in implementing approved changes.--Recognizes and suggests personal objectives which complement and support group and organizational goals.  Influences others in meeting their group objectives through support and cooperation.--Actively promotes safety rules and awareness.  Demonstrates good safety practices at all times including the appropriate use of personal protective equipment.  Reports and takes initiative to correct safety & environmental hazards.Education:High SchoolExperience:ExperiencedQualifications:Associates Degree in a science related field and 1-2 years experience in a pharmaceutical/biotech manufacturing environment or a High school diploma with 3 -5 years work experience in a manufacturing and/or quality environment. Prior experience working in a clean-room environment with cGMP s is a plus.Knowledge of product portfolio and manufacturing processes.Ability to work according to cGMP guidelines.Demonstrated working knowledge and approved user of radioactive materials.Practical working knowledge of computer systems and platforms.In depth knowledge of manufacturing equipment and new technologies.Hands-on experience with manufacturing processes and problems, including trouble-shooting, scale-up, and optimization efforts. -Randstad is a world leader in matching great people with great companies. Our experienced agents will listen carefully to your employment needs and then work diligently to match your skills and qualifications to the right job and company. Whether you're looking for temporary, temporary-to-permanent or permanent opportunities, no one works harder for you than Randstad. EEO Employer: Race, Religion, Color, National Origin, Citizenship, Sex, Sexual Orientation, Gender Identity, Age, Disability, Ancestry, Veteran Status, Genetic Information, Service in the Uniformed Services or any other classification protected by law.",Science & Research,Randstad
RANDSTAD PROFESSIONALS US L P,billing coordinator,"atlanta, georgia",https://www.randstad.com/jobs/united-states/billing-coordinator_atlanta_18447613/,2020-05-22 00:00:00,"job summary:Randstad Professionals is seeking an experienced, self-motivated Billing Coordinator who will be responsible for helping drive and manage the company's billing cycle, with a critical focus on setting up new customer contracts and maintaining all other agreements for a particular region.  This is a full-time contract opportunity that will have the potential to go permanent, located in the Marietta area.Randstad Professionals specializes in Accounting and Finance, contract and contract to hire staffing and helps thousands of professionals start and grow their career each year. location: Atlanta, Georgiajob type: Contractsalary: $18 - 20  per hourwork hours: 8 to 5education: No Degree Requiredexperience: 3 Years responsibilities:  Requirements:  Review new  contracts to ensure billing information is correctSetup of new customer contracts/service agreements and confirm appropriate tax codes depending on the customer and their service locationManually generate customer invoices including calculations for work completed to date and print/separate/mail invoices Reconcile billing reports to customer files for accurate invoicing / billing - this is done weekly and monthly ensuring all information is entered in the system and that credits/debits are posted to the customer account accuratelyRun a monthly report that gives a detailed breakdown of all contract activity for each site location services Work closely with external employees and accounts receivable and investigate and revise any billing dependencies  Process any price increases and maintain customer data for any customers excluded from a price increase Must be comfortable working in a fast-paced environment and have the ability to prioritize and execute efficientlyClear and effective communication and ability to multitask is a minimum requirement to be successful as a Billing Coordinator in this constantly changing, growing environment. Perform other duties as assigned  qualifications:  Bachelors of Science in Finance, Accounting or a related field of study (preferred)    Experience working in a project or service-based industry    3+ years of relevant experience in billing and related areas    Ability to multi-task, work under pressure and thrive in a fast-paced environment    Detailed orientated with a focus on transnational excellence    Sense of urgency and ability to independently prioritize competing deadlines    A self-motivated individual who can work independently as well as within a team setting;    Proficient in MS Office with high proficiency in Excel - Pivots and  VLOOKUP required  Application Process   Once we know of your interest, a Randstad Professionals recruiter will review your resume and contact you to understand your skills better and tell you more about the opportunity.  Click Apply to submit your resume today!Not ready to apply but want to learn more email your Microsoft WORD formatted resume to lisa.norman@randstadusa.comStay Connected! Download our new Randstad Jobs smartphone app from Google Play and the App Store today. skills: Billing, Invoices, AR BillingEqual Opportunity Employer: Race, Color, Religion, Sex, Sexual Orientation, Gender Identity, National Origin, Age, Genetic Information, Disability, Protected Veteran Status, or any other legally protected group status.",Accounting & Auditing,Randstad
RANDSTAD PROFESSIONALS US L P,"manufacturing associate i, dna plasmid","norwood, massachusetts",https://www.randstad.com/jobs/united-states/manufacturing-associate-i-dna-plasmid_norwood_18443947/,2020-05-21 00:00:00,"job summary:As the world's largest staffing and recruitment agency in the world, we can commit to find you the perfect role that gives you the opportunity to learn and grow in the life sciences arena. Utilizing a recruiter for your job search gives you access to a large network of top employers as well as detailed information about hundreds of positions. We supply prestigious life sciences and biopharma companies with job seekers like you to achieve their business goals. If you're looking for a position where you can serve as an asset to your company while making a difference in others' lives, we have the ideal position for you! location: Norwood, Massachusettsjob type: Contractsalary: $21.25 - 25.00 per hourwork hours: 7 to 3education: Associate responsibilities:Job ResponsibilitiesThe individual in this role will be part of a cohesive team responsible for supporting GMP DNA-based medicines for evaluation in human clinical trials focusing primarily in DNA Plasmid manufacturing.He/she will apply existing and new knowledge of bioprocess unit operations and cGMPs to enable technical success with stringent adherence to a Quality System that respects global regulatory expectations. The successful candidate will be able to document and communicate their technical and operational observations clearly and efficiently. They will be able to operate pilot-scale bioprocessing equipment and interact fluidly with peers and supervisors in Manufacturing, and cross-functionally with Quality Control, Quality Assurance, Logistical and Process Development Technology Transfer counterparts. The anticipated time frame for this assignment is six months.Closely partner with QA peers for rapid disposition of DNA PlasmidsDemonstrate general knowledge of standard manufacturing practices and equipment. Strict adherence to current good manufacturing practices, standard operating procedures, and manufacturing documentation. Establish and follow written procedures for the clear and accurate documentation of equipment operation and process instructions, and of process data. Monitor process operations to ensure compliance with specifications.Assist in the investigation of procedural deviations.Practice safe work habits and adhere to the company's safety procedures and guidelines.Utilize knowledge to improve operational efficiency.Adhere to gowning procedures and maintain a clean general operating area.Adhere to documented waste handling procedures to respect environmental regulations. qualifications:Education & QualificationsBA/BS or Associate's degree; or 3+ years of related GMP experienceProven track record of success in a fast-paced production environment at a biotech/pharmaceutical company preferably in GMP or GLPAbility to collaborate fluidly with peers, supervisors and cross functional support groups requiredExceptional written, oral communication, and organizational skills required skills: GLP (Good Laboratory Practice), GMP (Good Manufacturing Practice), Manufacturing OperationsEqual Opportunity Employer: Race, Color, Religion, Sex, Sexual Orientation, Gender Identity, National Origin, Age, Genetic Information, Disability, Protected Veteran Status, or any other legally protected group status.",Biotechnology & Pharmaceutical,Randstad
RANDSTAD PROFESSIONALS US L P,"manufacturing associate i, dna plasmid","norwood, massachusetts",https://www.randstad.com/jobs/united-states/manufacturing-associate-i-dna-plasmid_norwood_18443968/,2020-05-21 00:00:00,"job summary:As the world's largest staffing and recruitment agency in the world, we can commit to find you the perfect role that gives you the opportunity to learn and grow in the life sciences arena. Utilizing a recruiter for your job search gives you access to a large network of top employers as well as detailed information about hundreds of positions. We supply prestigious life sciences and biopharma companies with job seekers like you to achieve their business goals. If you're looking for a position where you can serve as an asset to your company while making a difference in others' lives, we have the ideal position for you! location: Norwood, Massachusettsjob type: Contractsalary: $21.25 - 25.00 per hourwork hours: 7 to 3education: Associate responsibilities:Job ResponsibilitiesThe individual in this role will be part of a cohesive team responsible for supporting GMP DNA-based medicines for evaluation in human clinical trials focusing primarily in DNA Plasmid manufacturing.He/she will apply existing and new knowledge of bioprocess unit operations and cGMPs to enable technical success with stringent adherence to a Quality System that respects global regulatory expectations. The successful candidate will be able to document and communicate their technical and operational observations clearly and efficiently. They will be able to operate pilot-scale bioprocessing equipment and interact fluidly with peers and supervisors in Manufacturing, and cross-functionally with Quality Control, Quality Assurance, Logistical and Process Development Technology Transfer counterparts. The anticipated time frame for this assignment is six months.Closely partner with QA peers for rapid disposition of DNA PlasmidsDemonstrate general knowledge of standard manufacturing practices and equipment. Strict adherence to current good manufacturing practices, standard operating procedures, and manufacturing documentation. Establish and follow written procedures for the clear and accurate documentation of equipment operation and process instructions, and of process data. Monitor process operations to ensure compliance with specifications.Assist in the investigation of procedural deviations.Practice safe work habits and adhere to the company's safety procedures and guidelines.Utilize knowledge to improve operational efficiency.Adhere to gowning procedures and maintain a clean general operating area.Adhere to documented waste handling procedures to respect environmental regulations. qualifications:Education & QualificationsBA/BS or Associate's degree; or 3+ years of related GMP experienceProven track record of success in a fast-paced production environment at a biotech/pharmaceutical company preferably in GMP or GLPAbility to collaborate fluidly with peers, supervisors and cross functional support groups requiredExceptional written, oral communication, and organizational skills required skills: GLP (Good Laboratory Practice), GMP (Good Manufacturing Practice), Manufacturing OperationsEqual Opportunity Employer: Race, Color, Religion, Sex, Sexual Orientation, Gender Identity, National Origin, Age, Genetic Information, Disability, Protected Veteran Status, or any other legally protected group status.",Biotechnology & Pharmaceutical,Randstad
RANDSTAD PROFESSIONALS US L P,"principal scientist/sr scientist, pathology","cambridge, massachusetts",https://www.randstad.com/jobs/united-states/principal-scientistsr-scientist-pathology_cambridge_18446429/,2020-05-22 00:00:00,"job summary:As the world's largest staffing and recruitment agency in the world, we can commit to find you the perfect role that gives you the opportunity to learn and grow in the life sciences arena. Utilizing a recruiter for your job search gives you access to a large network of top employers as well as detailed information about hundreds of positions. We supply prestigious life sciences and biopharma companies with job seekers like you to achieve their business goals. If you're looking for a position where you can serve as an asset to your company while making a difference in others' lives, we have the ideal position for you! location: Cambridge, Massachusettsjob type: Permanentsalary: $120,000 - 130,000  per yearwork hours: 8 to 4education: Doctorate responsibilities:Job ResponsibilitiesThe Senior Scientist of Pharmacometrics is responsible for transforming non-clinical and clinical data into analyses that build the basis for model informed development of innovative drugs accessible to patients. The Senior Scientist will collaborate with cross-functional multidisciplinary teams and develop models to quantify and predict exposure-response relationships to inform optimal decision making on key development questions such as dose selection and trial design. The ideal candidate will work independently to make decisions impacting M&S goals and to support the design, execution, and analysis of clinical studies, will publish manuscripts and posters, present at scientific conferences and other scientific forums.Apply state-of-the art quantitative clinical pharmacology and pharmacometric methods within assigned programs to yield high value pharmacometric support for critical decisions to advance development candidatesRepresent pharmacometrics as the subject matter expert on multidisciplinary project teamsDevelop and execute M&S plans to support candidate drug developmentPerform and report population PK, PK/PD and disease progression analysesProactively incorporate and develop approaches and methodologies based on review of relevant scientific literatureAuthor M&S sections for regulatory interactions and responsesParticipate in maintaining scientific awareness and presence in quantitative pharmacology and pharmacometric science, preparation of abstracts and manuscripts for publicationStrengthen our pharmacometric capabilities on a continuous basis by evaluating and incorporating new M&S tools and initiating trainings as appropriateActively contribute to a high-growth, transformational company that is Bold, Relentless, Curious, and Collaborative qualifications:Education & QualificationsPhD or PharmD with a focus in pharmacokinetics, pharmacology, pharmaceutics or other related field and at least 2 years drug development experienceHands-on proficiency in using pharmacometrics tools including but not limited to NONMEM, R and PhoenixDeep understanding of pharmacometric principles and incorporation of M&S strategiesAbility to develop and deliver clear and concise presentations for both internal and external meetingsCandidate will be curious in exploring new paths for model informed drug development. Will work collaboratively with multi-functional teams and will be relentless in pursuing successful outcomesStrong publication record in pharmacometricsOutstanding written and verbal communication skills skills: PharmacologyEqual Opportunity Employer: Race, Color, Religion, Sex, Sexual Orientation, Gender Identity, National Origin, Age, Genetic Information, Disability, Protected Veteran Status, or any other legally protected group status.",Biotechnology & Pharmaceutical,Randstad
RANDSTAD PROFESSIONALS US L P,senior training and development specialist,"milford, massachusetts",https://www.randstad.com/jobs/united-states/senior-training-and-development-specialist_milford_18440383/,2020-05-20 00:00:00,"job summary:As the world's largest staffing and recruitment agency in the world, we can commit to find you the perfect role that gives you the opportunity to learn and grow in the life sciences arena. Utilizing a recruiter for your job search gives you access to a large network of top employers as well as detailed information about hundreds of positions. We supply prestigious life sciences and biopharma companies with job seekers like you to achieve their business goals. If you're looking for a position where you can serve as an asset to your company while making a difference in others' lives, we have the ideal position for you! location: Milford, Massachusettsjob type: Permanentsalary: $70,000 - 80,000  per yearwork hours: 9 to 5education: Bachelors responsibilities:Job ResponsibilitiesThe Senior Training and Development Specialist is responsible for consulting with Subject Matter Experts (SMEs) and department managers to determine appropriate training and development strategies as well as curricula assignments.This position is responsible for developing and maintaining Instructor Led Training (IL T), On-the- Job training (OJT), Web-Based Training (WBT), and Knowledge Checks (KCs) following appropriate instructional design methods and techniques.This position is also responsible for the delivery of ILT and OJT as needed. Training strategy, assignments and materials are developed, recorded, and retained in accordance to company policies, procedures, and standards.Responsible for being the overall system administrator for the Learning Management System at the site.Collaborate with SMEs to determine the correct training plan for new and revising documents.Consult with department managers to identify appropriate curricula assignments as new products and responsibilities come online.Assist in the creation of training plans (ILTs, OJTs, WBTs, and KCs) and content then participate in the approval of training content.Apply adult learning principles as well as instructional design principles and methodology to training programs.Collaborate within Electronic Data Management Systems (EDMS) for review and approval of SOPs and trainings.Collaborate as an administrator for the processing and testing of content within LMS.Partner with department managers and training system specialists to conduct annual reviews of training curricula for job types and rolesDeliver ILTon topics such as GMP/GDP Orientation Annual/Refresher training, Qualified Trainer Workshop, Clean Room Behaviors, and Gowning and Personnel Movement.Ensure on time closure of training related deviations, CAPAs, or impact/SME assessments.Maintain all training records in a GMP controlled state. qualifications:Education & QualificationsBachelor's Degree4+years of relevant experience in a training and development role.Outstanding oral and written communication skills, interpersonal skills, and the ability to influence at all levels within the organizationStrong presentation, facilitation, and program management skillsComprehensive knowledge of global cGMP requirements.High attention to detail.Strong proficiency with Microsoft Office products; MS Word, PowerPoint, and ExcelAbility to work both independently, as part of a team, and collaborate within the companyExperience working with a large diverse organization.Excellent communication, interpersonal and professional competenciesMaster Control or other training software experience necessary.Experience in regulatory and client audits preferred. skills: SOP, MS-WORD, MS-EXCEL, MS-Powerpoint, GMP (Good Manufacturing Practice)Equal Opportunity Employer: Race, Color, Religion, Sex, Sexual Orientation, Gender Identity, National Origin, Age, Genetic Information, Disability, Protected Veteran Status, or any other legally protected group status.",Biotechnology & Pharmaceutical,Randstad
RANDSTAD PROFESSIONALS US L P,asp.net + react web application developer,"chadds ford, pennsylvania",https://www.randstad.com/jobs/united-states/aspnet-react-web-application-developer_chadds-ford_18464910/,2020-06-02 00:00:00,"job summary:Senior Web Application DeveloperThe Senior Developer position will work closely with our internal teams and clients to support and expand multiple ASP.NET based web applications which support operations for the life sciences industry. The successful candidate will be able to collaborate in order to translate user requirements to well-formed and well-designed software assets that can be easily expanded upon as necessary. Knowledge and respect for established software design patterns and practices is highly desirable.The candidate must be highly autonomous and independent with a desire to grow a team and provide leadership.You will support and extend existing web applications that interface with internal Master Data Management Web API. After stabilization of existing code base, you will transition to junior developers and develop new modules within a suite of applications serving the life sciences industry.Responsibilities:- Assist in planning software delivery cycle- Collaborate on technical design- Develop and deliver product enhancements and support patches.- Maintain codebase in source control systemEducation: - BS Comp Sci PreferredQualifications: - JavaScript/JQuery- JQueryUI, Angular.js, React.js, related frameworks- C# (3+ years)- ASP.NET MVC, Core, Web Forms (3+ years)- Entity Framework - T-SQL (3-5 years)- SDLC Methodologies: Waterfall & Agile- Experience with Agile/Scrum- Good Oral and Written CommunicationDesired but not required: -Life Sciences Experience location: Chadds Ford, Pennsylvaniajob type: Permanentsalary: $90,000 - 130,000  per yearwork hours: 9am to 5pmeducation: Bachelors responsibilities:Responsibilities:- Assist in planning software delivery cycle- Collaborate on technical design- Develop and deliver product enhancements and support patches.- Maintain codebase in source control system qualifications:Qualifications: - JavaScript/JQuery- JQueryUI, Angular.js, React.js, related frameworks- C# (3+ years)- ASP.NET MVC, Core, Web Forms (3+ years)- Entity Framework - T-SQL (3-5 years)- SDLC Methodologies: Waterfall & Agile- Experience with Agile/Scrum- Good Oral and Written Communication skills:  Qualifications: - JavaScript/JQuery- JQueryUI, Angular.js, React.js, related frameworks- C# (3+ years)- ASP.NET MVC, Core, Web Forms (3+ years)- Entity Framework - T-SQL (3-5 years)- SDLC Methodologies: Waterfall & Agile- Experience with Agile/Scrum- Good Oral and Written CommunicationDesired but not required: -Life Sciences ExperienceEqual Opportunity Employer: Race, Color, Religion, Sex, Sexual Orientation, Gender Identity, National Origin, Age, Genetic Information, Disability, Protected Veteran Status, or any other legally protected group status.",Information Technology,Randstad
RANDSTAD PROFESSIONALS US L P,"submissions manager, regulatory operations","cambridge, massachusetts",https://www.randstad.com/jobs/united-states/submissions-manager-regulatory-operations_cambridge_18465728/,2020-05-27 00:00:00,"job summary:As the world's largest staffing and recruitment agency in the world, we can commit to find you the perfect role that gives you the opportunity to learn and grow in the life sciences arena. Utilizing a recruiter for your job search gives you access to a large network of top employers as well as detailed information about hundreds of positions. We supply prestigious life sciences and biopharma companies with job seekers like you to achieve their business goals. If you're looking for a position where you can serve as an asset to your company while making a difference in others' lives, we have the ideal position for you! location: Cambridge, Massachusettsjob type: Contractsalary: $65 - 80  per hourwork hours: 9 to 5education: Bachelors responsibilities:The Regulatory Operations Submission Manager is responsible for the planning, managing and tracking of regulatory submissions. In collaboration with the Regulatory Lead, he/she plans and prepares high quality global submissions, in-house or via CRO, ensuring delivery of compliant submissions to global health authorities in a timely manner.  The Submission Manager provides regulatory operations expertise to cross-functional submission project teams, to promote and bring excellence in planning, preparation and delivery of regulatory submissions, and acts as the primary point of contact for project and/or submission teams for major submissions.Manage the development and maintenance of a submission content plan, which includes a detailed list of all source submission content (documents, data, etc.) and tracks documents from authoring to approval, publishing and QC.As a global submissions' expert, ensure the project team has awareness and knowledge of e?submissions (eCTD, NeeS, etc.) and life cycle management concepts and communicates regional differences as appropriate within the context of global submission preparation.Effectively communicate project status, issues, schedule and accomplishments to various management and stakeholder groups, as needed.Provide operational oversight for the planning, preparation, publishing, validation and timely submission of assigned applications (IND, NDA, MAA, etc.), updates, amendments, and variations to global regulatory agencies.Manage activities of the publishing vendors in preparation of high-quality submission packages and their timely delivery to health agencies.Maintain technical expertise of regulatory requirements and ensures alignment with company processes and client requirementsAct as a subject matter expert for company document management system.Compile regulatory submissions. Coordinate distribution of submissions to all concerned parties (HA, CRO) within agreed upon timeframes. Manage submission and product life-cycle information.Lead and manage special projects as needed. qualifications:Bachelor's degree in a scientific discipline or systems technology or equivalent5-8 years of pharmaceutical experience working in a regulated, life science environment (pharmaceutical, biotechnology, consumer health)Advanced working knowledge of eCTD publishing systems, EDMS technology, and related publishing toolsExtensive knowledge of North American/Global submission standards (FDA, HealthCanada, EMA, ICH, eCTD, etc.) and industry trends for dossier preparation (INDs,CTAs, etc.)Knowledge of CDISC (ADaM, SEND, SDTM)A demonstrated ability to lead and/or collaborate with groups cross-functionally (Regulatory, clinical, nonclinical, etc.) Excellent document formatting/troubleshooting skills in MS Word/PDF Professional.MS PowerPoint skills skills: IND, FDA, Maa, ADaM, CDISC, SDTM, Regulatory Affairs Operations, Submissions, ICH RegulationsEqual Opportunity Employer: Race, Color, Religion, Sex, Sexual Orientation, Gender Identity, National Origin, Age, Genetic Information, Disability, Protected Veteran Status, or any other legally protected group status.",Biotechnology & Pharmaceutical,Randstad
